Observable	ErrorModel	N_bins	chi2	ndf	chi2_per_ndf	p_value	ExcludedBins
DeltaEta_Result0.5_15	Sumw2	20	41.485997202551296	20	2.0742998601275646	0.0032249273451230268	0
DeltaEta_Result0.5_15	Jackknife	20	24.384789686396488	20	1.2192394843198244	0.22598773422237081	0
DeltaPhi_Result0.5_15	Sumw2	20	25.569766608083889	20	1.2784883304041945	0.18049580863171186	0
DeltaPhi_Result0.5_15	Jackknife	20	12.152323587923556	20	0.60761617939617785	0.91073330981108458	0
